3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&8|8|8|8|8|8|16|16&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0&0|0|0|0|0|0|0|0
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&3|3|3|3|3|3|6|6&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&2|2|2|2|2|2|4|4&8|8|8|8|8|8|16|16&4|4|4|4|4|4|8|8&6|6|6|6|6|6|12|12&6|6|6|6|6|6|12|12&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&1|1|1|1|1|1|2|2&
